record_id	record_name	record_description	record_dbxrefs	record_annotations_molecule_type	record_annotations_topology	record_annotations_data_file_division	record_annotations_date	record_annotations_accessions	record_annotations_sequence_version	record_annotations_keywords	record_annotations_source	record_annotations_organism	record_annotations_taxonomy	feature_id	feature_type	feature_strand	feature_location_start	feature_location_end	feature_location_strand	feature_location_operator	feature_qualifier_organism	feature_qualifier_mol_type	feature_qualifier_db_xref	feature_qualifier_gene	feature_qualifier_note	feature_qualifier_codon_start	feature_qualifier_transl_table	feature_qualifier_regulatory_class	feature_qualifier_product	feature_qualifier_protein_id	feature_qualifier_strain	feature_qualifier_locus_tag	feature_qualifier_lab_host	feature_qualifier_isolate	feature_qualifier_allele	feature_qualifier_standard_name	feature_qualifier_mobile_element_type	feature_qualifier_EC_number	feature_qualifier_function	feature_qualifier_type_material	feature_qualifier_cultivar	feature_qualifier_chromosome	feature_qualifier_host	feature_qualifier_plasmid	feature_qualifier_country	feature_qualifier_collection_date	feature_qualifier_isolation_source	feature_qualifier_lat_lon	feature_qualifier_inference	feature_qualifier_clone	feature_qualifier_sub_strain	feature_qualifier_ecotype	feature_qualifier_gene_synonym	feature_qualifier_collected_by	feature_qualifier_sub_species	feature_qualifier_culture_collection	feature_qualifier_serovar	feature_qualifier_serotype	feature_qualifier_altitude	feature_qualifier_identified_by	feature_qualifier_mating_type	feature_qualifier_tissue_type	feature_qualifier_sex	feature_qualifier_dev_stage	feature_qualifier_PCR_primers	feature_qualifier_rpt_type	feature_qualifier_segment	feature_qualifier_specimen_voucher	feature_qualifier_citation	feature_qualifier_cell_type
CP059267.1	CP059267	Torulaspora sp. CBS 2947 strain CBS2947 chromosome 1	BioProject:PRJNA625705|BioSample:SAMN14605352	DNA	linear	PLN	30-NOV-2020	CP059267|REGION:|1168278..1168320	1		Torulaspora sp. CBS 2947	Torulaspora sp. CBS 2947	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Torulaspora|unclassified Torulaspora	<unknown id>	CDS	-1	0	43	-1		Torulaspora sp. CBS 2947	genomic DNA	taxon:2792677		ancestral locus Anc_5.455	2			hypothetical protein	QLQ78414.1	CBS2947	HG537_0A06610										1			Papua New Guinea		soil		similar to AA sequence:RefSeq:NP_014771.3																					
CP059525.2	CP059525	Saccharomyces cerevisiae strain LW2591Y chromosome 4	BioProject:PRJNA611915|BioSample:SAMN14352099	DNA	linear	PLN	12-NOV-2020	CP059525|REGION:|29993..30707	2		Saccharomyces cerevisiae (baker's yeast)	Saccharomyces cerevisiae	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces	<unknown id>	source	1	0	715	1		Saccharomyces cerevisiae	genomic DNA	taxon:4932								LW2591Y											4																												
CP060709.1	CP060709	Escherichia coli strain ST18 chromosome, complete genome	BioProject:PRJNA658821|BioSample:SAMN15889824	DNA	linear	BCT	31-AUG-2020	CP060709|REGION:|933073..933858	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QNM57374.1	ST18	H9445_04735														2020			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP060709.1	CP060709	Escherichia coli strain ST18 chromosome, complete genome	BioProject:PRJNA658821|BioSample:SAMN15889824	DNA	linear	BCT	31-AUG-2020	CP060709|REGION:|933073..933858	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QNM57374.1	ST18	H9445_04735														2020			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP060709.1	CP060709	Escherichia coli strain ST18 chromosome, complete genome	BioProject:PRJNA658821|BioSample:SAMN15889824	DNA	linear	BCT	31-AUG-2020	CP060709|REGION:|933073..933858	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QNM57374.1	ST18	H9445_04735														2020			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP060709.1	CP060709	Escherichia coli strain ST18 chromosome, complete genome	BioProject:PRJNA658821|BioSample:SAMN15889824	DNA	linear	BCT	31-AUG-2020	CP060709|REGION:|933073..933858	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QNM57374.1	ST18	H9445_04735														2020			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP060709.1	CP060709	Escherichia coli strain ST18 chromosome, complete genome	BioProject:PRJNA658821|BioSample:SAMN15889824	DNA	linear	BCT	31-AUG-2020	CP060709|REGION:|933073..933858	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QNM57374.1	ST18	H9445_04735														2020			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP061014.1	CP061014	Yarrowia lipolytica strain DSM 3286 chromosome C	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061014|REGION:|57428..58108	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	681	1		Yarrowia lipolytica	genomic DNA	taxon:4952		'Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 2-oxopentanoate + CO(2) + NADH. Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence=; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence=; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit.; leucine from 3-methyl-2-oxobutanoate: step 3/4. dehydrogenases family. Sequence=CAG81579.1; Type=Frameshift; Positions=366; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150.; Evidence=; Sequence=CAG81579.1; Type=Miscellaneous discrepancy; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150 lacks the central section (positions 43 to 269).; Evidence='	1			3-isopropylmalate dehydrogenase	QNP96355.1	DSM 3286	YALI2_C00008g						1.1.1.85				C			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP061014.1	CP061014	Yarrowia lipolytica strain DSM 3286 chromosome C	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061014|REGION:|57428..58108	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	681	1		Yarrowia lipolytica	genomic DNA	taxon:4952		'Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 2-oxopentanoate + CO(2) + NADH. Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence=; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence=; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit.; leucine from 3-methyl-2-oxobutanoate: step 3/4. dehydrogenases family. Sequence=CAG81579.1; Type=Frameshift; Positions=366; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150.; Evidence=; Sequence=CAG81579.1; Type=Miscellaneous discrepancy; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150 lacks the central section (positions 43 to 269).; Evidence='	1			3-isopropylmalate dehydrogenase	QNP96355.1	DSM 3286	YALI2_C00008g						1.1.1.85				C			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP061014.1	CP061014	Yarrowia lipolytica strain DSM 3286 chromosome C	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061014|REGION:|57428..58108	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	681	1		Yarrowia lipolytica	genomic DNA	taxon:4952		'Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 2-oxopentanoate + CO(2) + NADH. Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence=; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence=; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit.; leucine from 3-methyl-2-oxobutanoate: step 3/4. dehydrogenases family. Sequence=CAG81579.1; Type=Frameshift; Positions=366; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150.; Evidence=; Sequence=CAG81579.1; Type=Miscellaneous discrepancy; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150 lacks the central section (positions 43 to 269).; Evidence='	1			3-isopropylmalate dehydrogenase	QNP96355.1	DSM 3286	YALI2_C00008g						1.1.1.85				C			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP061014.1	CP061014	Yarrowia lipolytica strain DSM 3286 chromosome C	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061014|REGION:|57428..58108	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	681	1		Yarrowia lipolytica	genomic DNA	taxon:4952		'Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 2-oxopentanoate + CO(2) + NADH. Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence=; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence=; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit.; leucine from 3-methyl-2-oxobutanoate: step 3/4. dehydrogenases family. Sequence=CAG81579.1; Type=Frameshift; Positions=366; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150.; Evidence=; Sequence=CAG81579.1; Type=Miscellaneous discrepancy; Note=Defective LEU2 (leu2-270) in genome strain CLIB 122 / E 150 lacks the central section (positions 43 to 269).; Evidence='	1			3-isopropylmalate dehydrogenase	QNP96355.1	DSM 3286	YALI2_C00008g						1.1.1.85				C			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP061016.1	CP061016	Yarrowia lipolytica strain DSM 3286 chromosome E	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061016|REGION:|3270019..3270750	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	732	1		Yarrowia lipolytica	genomic DNA	taxon:4952			1			Orotidine 5'-phosphate decarboxylase	QNP99219.1	DSM 3286	YALI2_E00535g						4.1.1.23				E			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP061016.1	CP061016	Yarrowia lipolytica strain DSM 3286 chromosome E	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061016|REGION:|3270019..3270750	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	732	1		Yarrowia lipolytica	genomic DNA	taxon:4952			1			Orotidine 5'-phosphate decarboxylase	QNP99219.1	DSM 3286	YALI2_E00535g						4.1.1.23				E			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP061016.1	CP061016	Yarrowia lipolytica strain DSM 3286 chromosome E	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061016|REGION:|3270019..3270750	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	732	1		Yarrowia lipolytica	genomic DNA	taxon:4952			1			Orotidine 5'-phosphate decarboxylase	QNP99219.1	DSM 3286	YALI2_E00535g						4.1.1.23				E			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP061016.1	CP061016	Yarrowia lipolytica strain DSM 3286 chromosome E	BioProject:PRJNA641784|BioSample:SAMN15366428	DNA	linear	PLN	08-SEP-2020	CP061016|REGION:|3270019..3270750	1		Yarrowia lipolytica	Yarrowia lipolytica	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	<unknown id>	CDS	1	0	732	1		Yarrowia lipolytica	genomic DNA	taxon:4952			1			Orotidine 5'-phosphate decarboxylase	QNP99219.1	DSM 3286	YALI2_E00535g						4.1.1.23				E			Germany	2014/2018								Tobias Luttermann/Jan-Philipp Schwarzhans		DSM:3286														
CP064403.1	CP064403	Pseudomonas aeruginosa strain WTJH12 chromosome, complete genome	BioProject:PRJNA672835|BioSample:SAMN16656072	DNA	linear	BCT	02-SEP-2021	CP064403|REGION:|1183440..1183482	1		Pseudomonas aeruginosa	Pseudomonas aeruginosa	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	source	1	0	43	1		Pseudomonas aeruginosa	genomic DNA	taxon:287								WTJH12												Homo sapiens		China:Wuhan	2018-02-09		30.52 N 114.31 E																						
CP066516.1	CP066516	Bacillus mojavensis strain PS17 chromosome, complete genome	BioProject:PRJNA684065|BioSample:SAMN17051132	DNA	linear	BCT	28-DEC-2020	CP066516|REGION:|1918464..1918502	1		Bacillus mojavensis	Bacillus mojavensis	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus	<unknown id>	source	1	0	39	1		Bacillus mojavensis	genomic DNA	taxon:72360								PS17												Triticum aestivum		Tajikistan	22-Oct-2017	seeds																							
CP068249.1	CP068249	Enterococcus faecalis strain T90-1 chromosome, complete genome	BioProject:PRJNA688146|BioSample:SAMN17169733	DNA	linear	BCT	22-JAN-2021	CP068249|REGION:|2593187..2593924	1		Enterococcus faecalis	Enterococcus faecalis	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus	<unknown id>	CDS	1	0	738	1		Enterococcus faecalis	genomic DNA	taxon:1351	erm(B)	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	QQV85776.1	T90-1	JG557_12795													China:henan	2019	swine		COORDINATES: similar to AA sequence:RefSeq:WP_011018369.1																					
CP068249.1	CP068249	Enterococcus faecalis strain T90-1 chromosome, complete genome	BioProject:PRJNA688146|BioSample:SAMN17169733	DNA	linear	BCT	22-JAN-2021	CP068249|REGION:|2593187..2593924	1		Enterococcus faecalis	Enterococcus faecalis	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus	<unknown id>	CDS	1	0	738	1		Enterococcus faecalis	genomic DNA	taxon:1351	erm(B)	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	QQV85776.1	T90-1	JG557_12795													China:henan	2019	swine		COORDINATES: similar to AA sequence:RefSeq:WP_011018369.1																					
CP068249.1	CP068249	Enterococcus faecalis strain T90-1 chromosome, complete genome	BioProject:PRJNA688146|BioSample:SAMN17169733	DNA	linear	BCT	22-JAN-2021	CP068249|REGION:|2593187..2593924	1		Enterococcus faecalis	Enterococcus faecalis	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus	<unknown id>	CDS	1	0	738	1		Enterococcus faecalis	genomic DNA	taxon:1351	erm(B)	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	QQV85776.1	T90-1	JG557_12795													China:henan	2019	swine		COORDINATES: similar to AA sequence:RefSeq:WP_011018369.1																					
CP068283.1	CP068283	Escherichia coli strain CY598 chromosome, complete genome	BioProject:PRJNA689933|BioSample:SAMN17221995	DNA	linear	BCT	11-AUG-2021	CP068283|REGION:|796984..797769	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QYQ94205.1	CY598	JI738_03900													China:Shenzhen	2019-05-06			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP068283.1	CP068283	Escherichia coli strain CY598 chromosome, complete genome	BioProject:PRJNA689933|BioSample:SAMN17221995	DNA	linear	BCT	11-AUG-2021	CP068283|REGION:|796984..797769	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QYQ94205.1	CY598	JI738_03900													China:Shenzhen	2019-05-06			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP068283.1	CP068283	Escherichia coli strain CY598 chromosome, complete genome	BioProject:PRJNA689933|BioSample:SAMN17221995	DNA	linear	BCT	11-AUG-2021	CP068283|REGION:|796984..797769	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QYQ94205.1	CY598	JI738_03900													China:Shenzhen	2019-05-06			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP068283.1	CP068283	Escherichia coli strain CY598 chromosome, complete genome	BioProject:PRJNA689933|BioSample:SAMN17221995	DNA	linear	BCT	11-AUG-2021	CP068283|REGION:|796984..797769	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QYQ94205.1	CY598	JI738_03900													China:Shenzhen	2019-05-06			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP068283.1	CP068283	Escherichia coli strain CY598 chromosome, complete genome	BioProject:PRJNA689933|BioSample:SAMN17221995	DNA	linear	BCT	11-AUG-2021	CP068283|REGION:|796984..797769	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	786	-1		Escherichia coli	genomic DNA	taxon:562	bet	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		phage recombination protein Bet	QYQ94205.1	CY598	JI738_03900													China:Shenzhen	2019-05-06			COORDINATES: similar to AA sequence:RefSeq:NP_311028.1																					
CP069542.1	CP069542	Escherichia coli strain FDAARGOS_1248 chromosome, complete genome	BioProject:PRJNA231221|BioSample:SAMN16357390	DNA	linear	BCT	15-FEB-2021	CP069542|REGION:|1325449..1325792	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	-1	0	344	-1		Escherichia coli	genomic DNA	taxon:562	scpA	Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		methylmalonyl-CoA mutase	QRP75286.1	FDAARGOS_1248	I6J78_06270						5.4.99.2					Homo sapiens		USA: WA				COORDINATES: similar to AA sequence:RefSeq:NP_417392.1					ARMADA		FDA:FDAARGOS_1248														
